datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
1/5/1999 05:36,seattle,wa,us,teardrop,3,3 seconds,The object was approximatly equal in size to 1/4 full moon.  It was travelling from NW to SE approximately 500 feet over Lake Union. Th,2/16/1999,47.6063889,-122.3308333
1/5/1999 05:38,bremerton,wa,us,circle,3,2-3 seconds,I was walking and saw a white circle of light shoot across the sky in a south east direction.  The sky was partially clear and it was a,5/24/1999,47.5675000,-122.6313889
1/5/2000 24:00,spokane,wa,us,,60,1min.,i saw three beings about 4ft tall looking into a cars window. they spotted my dog an i walking toward them.they lined up&#44 one behind th,2/14/2010,47.6588889,-117.4250000
1/5/2001 17:30,seattle,wa,us,sphere,60,1 minute,I was walking home from work&#44 and was within a block from home. I looked up and saw a object&#44 very quiet&#44 and I was wondering what kind,2/18/2001,47.6063889,-122.3308333
1/5/2004 17:10,woodinville,wa,us,triangle,360,6 minutes,Triangle with flashing white lights&#44 red corners and red center light hovering over Woodinville&#44 WA.,1/17/2004,47.7544444,-122.1622222
1/5/2005 06:15,renton,wa,us,circle,120,2 minutes,Hovering&#44 circular UFO over Lake Washington&#44 Renton WA&#44 Early January 2005,2/8/2005,47.4830556,-122.2158333
1/5/2009 02:00,port orchard,wa,us,flash,20,20 seconds,Bright flashes of changing color light filled the sky.,1/10/2009,47.5405556,-122.6350000
1/5/2013 06:10,seattle,wa,us,circle,5,5 seconds,Lights over Aurora.,2/4/2013,47.6063889,-122.3308333
1/5/2014 12:00,spokane,wa,us,sphere,900,15 minutes,Shiny spherical object traveling across sky SE-NW direction&#44 hovers for 10 mins in NW&#44 then leaves in N-S direction.,1/24/2014,47.6588889,-117.4250000
1/6/1995 00:15,warm beach,wa,us,,10,10 seconds,Two women observe a strange &quot;rope&quot; of light&#44 with a brightly lighted sphere of light attached.  Good photo&#33,11/2/1999,48.1708333,-122.3633333
1/6/2001 00:10,edgewood,wa,us,sphere,300,5 minutes,two orangeish red orbs floating slowly west,2/18/2001,47.2502778,-122.2925000
1/6/2001 03:00,vancouver,wa,us,diamond,20,20 seconds,2 diamond shaped craft&#44 each with 6 glowing red &quot;lights&quot; on the bottom of the craft were viewed for approx. 20 seconds,2/18/2001,45.6388889,-122.6602778
1/6/2003 19:53,bellingham,wa,us,cigar,165,2min45sec+/-15 sec,High strangeness report - luminous UFO with possible satellite objects,2/11/2003,48.7597222,-122.4869444
1/6/2012 22:00,vancouver,wa,us,fireball,720,8 - 12 minutes,2 then 1 fireball that changed from white to yellow&#44 orange&#44 red&#44 &amp; blue moving over battle ground to washougal and on to Mt. Hood.,7/4/2012,45.6388889,-122.6602778
1/7/1998 16:10,renton,wa,us,sphere,300,five minutes,I was watching TV in my brothers room when something in his window caught my eye.  At first it looked like a balloon in the far off dis,3/7/1998,47.4830556,-122.2158333
1/7/2000 00:10,edgewood,wa,us,sphere,600,10 minutes,two very bright amber colored orbs on a trajectory,2/18/2001,47.2502778,-122.2925000
1/7/2001 15:26,seattle,wa,us,light,120,2min,Ravena St and I5 two men were looking at the sky and pointing up&#44 i believed they were bird watching&#44but i realized they were pointing,2/18/2001,47.6063889,-122.3308333
1/7/2007 07:30,centralia,wa,us,circle,5,2-5 sec,GREEN BALL FLYING FAST WITH NO SOUND,2/1/2007,46.7163889,-122.9530556
1/7/2007 19:30,centralia,wa,us,circle,5,2-5 sec,GREEN BALL FLYING FAST WITH NO SOUND,2/1/2007,46.7163889,-122.9530556
1/7/2007 20:05,snohomish,wa,us,light,360,6 minutes,One large bright hovering twinkling light that separated into three dimmer lights that twinkle and then extinguished one by one.,2/1/2007,47.9130556,-122.0969444
1/7/2007 20:50,tumwater,wa,us,light,300,5 minutes or so,A very bright yellow/white light hovering or perched on the Black Hills.,2/1/2007,47.0075000,-122.9080556
1/7/2008 07:00,bellingham,wa,us,light,300,5 minutes,Moving&#44 unblinking&#44 fading from very bright to dull silvery-white light (about three times a planet&#39s size),1/21/2008,48.7597222,-122.4869444
1/8/1996 21:20,wenatchee,wa,us,,660,11 min.,Radio personality goes out to car&#44 sees 3 &quot;golden globes of light&quot; moving  NNW to SSW.  Each ascends vert.  Other witnesses.,11/2/1999,47.4236111,-120.3091667
1/8/2003 19:33,mountlake terrace (seattle),wa,us,circle,3,3 seconds,Green ball of light (10 to 20&#39 in diameter) traveling west at about 200-mph&#44 altitude 500&#39&#44 towards Edmonds.,2/11/2003,47.7883333,-122.3075000
1/8/2006 14:00,sequim,wa,us,other,60,45 - 60 seconds,January 8&#44 2006 &#9;I first observed a vertical rectangular dark colored object that looked to be hanging about 500 feet or so above the w,2/14/2006,48.0797222,-123.1005556
1/8/2007 06:40,quincy,wa,us,oval,60,60 sec,2/8/07 6:30 quincy wa 60 sec i was talken to my grilfriend as i looked up and saw a golen,2/1/2007,47.2344444,-119.8513889
1/9/2003 21:00,snohomish,wa,us,light,32400,9 hours,Over hours of continuous blinking light in the sky&#44 occasionally moving rapidly&#44 as if circling.,2/11/2003,47.9130556,-122.0969444
1/9/2010 19:00,seattle,wa,us,cylinder,60,1 minute,Reviewing my photos I came across a suspicious object in the upper right corner and it way flying at an odd angle. Too steep for a plan,2/14/2010,47.6063889,-122.3308333
1/9/2011 19:00,mount vernon,wa,us,flash,1800,30+ minutes,Multi color flashing lights in sky.,1/31/2011,48.4213889,-122.3327778
2/10/1995 24:00,seattle,wa,us,,30,30 sec,Woman&#44 out walking dog&#44 sees bright bluish light rise from Pug. Sound&#44 turn&#44 then zip off.  No sound. Good rept.,11/2/1999,47.6063889,-122.3308333
2/10/2000 04:20,kirkland,wa,us,other,8,8 seconds,Driving to work at 4:20 am I saw a green light and trailing left wingtip angle over my car at 200 mph &amp; 100-200 ft altitude.,6/21/2000,47.6816667,-122.2075000
2/10/2001 00:10,seattle,wa,us,circle,5,5 sec.,Looking straight up&#44 I saw a rectangular object with only a faint outline travelling East to West&#44 no noise&#44 no flashing lights but dim,2/18/2001,47.6063889,-122.3308333
2/10/2003 04:00,brinnon,wa,us,unknown,2400,about 40 minutes,pulsating lights in southern sky,2/11/2003,47.6794444,-122.8969444
2/10/2005 23:20,vancouver,wa,us,egg,4200,1 hour 10 minutes,Bright white and blue light with red lights flashing around it.  ((NUFORC Note:  Possible sighting of Sirius&#44 we suspect.  PD)),2/22/2005,45.6388889,-122.6602778
2/10/2006 17:25,seattle,wa,us,unknown,120,1-2 minutes,Object with rows of very bright&#44 clear lights around perimeter hovering silently 1-2 minutes before exiting.,3/11/2006,47.6063889,-122.3308333
2/10/2006 17:30,seattle,wa,us,cylinder,120,2 minutes,Cylindrical object with 3-4 rows of bright lights &amp; vapor between ground &amp; object  hovering silently at 500-1000&#39 above ground.,3/11/2006,47.6063889,-122.3308333
2/10/2011 05:55,yakima,wa,us,unknown,60,1 minute,Big bright star moving east over yakama indian reservation.,2/18/2011,46.6022222,-120.5047222
2/10/2012 03:15,lakewood,wa,us,unknown,1800,30 minutes,Faint noise and pressure change.,3/13/2012,47.1719444,-122.5172222
2/11/2002 22:10,seattle,wa,us,fireball,1,1 second,Falling Object,2/22/2002,47.6063889,-122.3308333
2/11/2003 01:20,seattle,wa,us,other,3,2-3 seconds,Blue beam of light in my face....from the sky.,2/11/2003,47.6063889,-122.3308333
2/11/2005 01:00,shelton,wa,us,sphere,1200,20 mins.,3 spheres with  each with a bright light&#44 couldnt believe what I was seeing&#33&#33,2/22/2005,47.2152778,-123.0994444
2/11/2007 22:00,renton,wa,us,unknown,900,15 min,LIGHT OVER SEA-TAC WITH PERTICULAR SHAPE AND PATTERN CAUGHT ON TAPE,4/27/2007,47.4830556,-122.2158333
2/11/2007 22:51,everett,wa,us,chevron,1500,25 min,Bright red light in the sky over Everett&#33  ((NUFORC Note:  Possible landing lights on a/c??  PD)),2/24/2007,47.9791667,-122.2008333
2/11/2009 19:30,wenatchee,wa,us,oval,60,1 min,Pulsating lights,3/19/2009,47.4236111,-120.3091667
2/11/2009 22:30,kelso,wa,us,light,20,20 sec,A bright white flash of light and a red then white light that vanished.,3/19/2009,46.1469444,-122.9072222
2/1/1996 06:07,woodinville,wa,us,,60,1 minute,Man reports seeing obj. in apparent polar orbit (?)&#44 that appeared to be emitting an erratic strobing effect. (Tumbling satellite??),11/2/1999,47.7544444,-122.1622222
2/1/2001 05:45,bellevue,wa,us,circle,3600,1 hour,3 hovering lights above Lake Washington,4/27/2007,47.6105556,-122.1994444
2/1/2003 22:58,spokane,wa,us,disk,2700,45 mins,saucer craft emitted blueish light beams into the night sky pointing to stars,2/11/2003,47.6588889,-117.4250000
2/1/2003 23:15,spokane,wa,us,disk,1200,20 minutes,Black disk seen near Airway heights&#44 near Spokane Washington&#44 while doing time-exposures of N. Lights.,2/11/2003,47.6588889,-117.4250000
2/1/2005 09:25,kent,wa,us,sphere,180,3 min,This was a spherical object adjacent to an airplane contrail,2/8/2005,47.3811111,-122.2336111
2/1/2006 01:59,gig harbor (olalla),wa,us,unknown,10,5-10 seconds,bright green lights in olalla&#44 wa,2/14/2006,47.3294444,-122.5788889
2/1/2008 07:15,olympia,wa,us,rectangle,120,1-2 minutes,Large rectangular craft  following the freeway just above tree level in Olympia-Lacey&#44 WA area.,2/14/2010,47.0380556,-122.8994444
2/1/2011 19:30,vancouver,wa,us,formation,20,20 seconds,My friend and girlfriend were with me at my house&#44 just spending time. We decided to go out and smoke a cigarette&#44 so we did. We come o,2/8/2011,45.6388889,-122.6602778
2/1/2011 20:00,greenbank,wa,us,light,300,5 minutes,bright white light moving horizontally and vertically over Puget Sound,2/8/2011,48.0983333,-122.5716667
2/1/2012 11:45,seattle,wa,us,unknown,5,5 seconds,Falling Unidentified metallic object with trail,2/10/2012,47.6063889,-122.3308333
2/1/2012 20:00,chimacum,wa,us,fireball,300,5 minutes,10-12 orange-red spheres seen hovering above Chimacum WA then instantly disappeared,2/3/2012,48.0111111,-122.7675000
2/1/2014 19:00,kent,wa,us,sphere,90,1:30,Three circular red objects in triangular formation,2/7/2014,47.3811111,-122.2336111
2/12/1998 18:20,snohomish,wa,us,oval,1200,20 minutes,I saw it when I was watching the sunrise. It moved very quickly across the sky. it moved back and forth and up and down several times e,4/26/2000,47.9130556,-122.0969444
2/12/2001 20:50,olympia,wa,us,light,1200,20 minutes,Light hovers over western Olympia&#44 WA for over 10 minutes.,2/18/2001,47.0380556,-122.8994444
2/12/2003 18:00,seattle,wa,us,cylinder,15,10-15 seconds,2-12-03 orange fiery/glowing circular object flying above tree level  watched for about 10 seconds in Shoreline Washington,2/25/2003,47.6063889,-122.3308333
2/12/2004 09:15,port angeles,wa,us,changing,45,30-45 seconds,Ball/Cylinder shaped metallic object  hovering over Port Angeles&#44 Wa,3/2/2004,48.1183333,-123.4294444
2/12/2004 15:45,wenatchee,wa,us,light,120,2 minutes,Bright light approz 2x the size of Venus in western sky above ridge of foothills.   I pulled over to see what it might be&#44 or if it was,2/12/2004,47.4236111,-120.3091667
2/12/2008 19:15,bremerton,wa,us,light,1200,20 mins,Stationary red light over the Seattle area viewed from Bremerton&#44Wa,2/14/2008,47.5675000,-122.6313889
2/12/2009 24:00,des moines,wa,us,fireball,3,3 secs,my wife saw a huge object in roughly the same location as i did in the past. it was too slow to be a meteor. it happened south of us. t,3/19/2009,47.4019444,-122.3230556
2/12/2010 06:00,seattle,wa,us,triangle,10,10 seconds,I saw a dark triangular object with lights around it and there was golden light emerging from the craft,11/21/2010,47.6063889,-122.3308333
2/12/2010 20:30,yakima,wa,us,fireball,15,10-15 seconds,Bright ball of light heading north very fast.,4/13/2010,46.6022222,-120.5047222
2/12/2010 20:35,seattle,wa,us,light,45,45 seconds,Blue Green object streaking across the sky,2/14/2010,47.6063889,-122.3308333
2/13/2003 02:30,seattle (outside),wa,us,triangle,1980,33 minutes,Unexplained time loss&#44 on the road&#44 blinded by blue light from triangle object&#44 automotic phonomenon.,2/25/2003,47.6063889,-122.3308333
2/13/2004 06:15,seattle,wa,us,fireball,45,45 seconds,Fireball near the beach on Vashon Island,3/2/2004,47.6063889,-122.3308333
2/13/2007 22:00,edmonds,wa,us,triangle,60,1min,A triangle craft spotted in Edmonds washington. 500 Lights On Object0: Yes,2/24/2007,47.8108333,-122.3761111
2/13/2008 10:30,winlock (on interstate 5),wa,us,light,120,2 minutes,Bright oval shape moving faster than any plane&#44 making erratic right angle turns in the clear morning sky.,3/4/2008,46.4913889,-122.9366667
2/14/2004 21:00,belfair,wa,us,light,2,2 seconds,fast moving zigzaging light.,2/22/2005,47.4508333,-122.8261111
2/14/2004 24:00,bothell,wa,us,triangle,15,~15 seconds,Upside down triangle&#44 solid&#44 dark color&#44 one object&#44 no lights&#44 traveling at a steady pace and movement.,3/2/2004,47.7625000,-122.2041667
2/14/2005 11:16,friday harbor,wa,us,circle,3,3 seconds,I saw a round object in a controlled fall from the sky&#44 the  object  went behind some clouds and did not reappear in it&#39s fall.,2/22/2005,48.5344444,-123.0158333
2/14/2005 19:00,ephrata,wa,us,cylinder,240,4 minutes,it was  silver metalic shiny and wa a cylender with light across and up it,2/22/2005,47.3177778,-119.5525000
2/14/2005 21:30,moses lake,wa,us,light,3,3 seconds,flash of light,10/11/2005,47.1302778,-119.2769444
2/14/2009 16:00,wenatchee,wa,us,changing,300,5 minutes,Black object over Wenatchee&#44 WA.,3/19/2009,47.4236111,-120.3091667
2/14/2009 21:15,silverdale,wa,us,triangle,9,9 seconds,Triangular shape moved in the sky from my right to my left very quickly&#44 and seemed to have appeared from mid-air.,3/19/2009,47.6447222,-122.6936111
2/14/2013 16:00,spokane,wa,us,sphere,420,~7 minutes,3 spheres in sunset sky,2/18/2013,47.6588889,-117.4250000
2/14/2014 22:08,kirkland,wa,us,circle,60,~1 minute,Circular&#44 glowing orange/reddish orange&#44 no sound&#44 speed was slow and consistent&#44 heading north&#44 the background....night time&#44 clear sk,2/21/2014,47.6816667,-122.2075000
2/15/1998 12:00,yakima,wa,us,changing,240,app.3-4 min.,black triangle seems able to dissapear and reapear...somehow conected with a moving cloud..,3/19/2002,46.6022222,-120.5047222
2/15/2002 13:10,everett,wa,us,unknown,300,5 min,long black streek  followed by jet,2/22/2002,47.9791667,-122.2008333
2/15/2002 20:00,maltby,wa,us,light,600,10 minutes,A very bright white light moved in straight lines&#44 and stopped repeatedly.  Red and blue lights flashed on its bottom side.,2/22/2002,47.8052778,-122.1119444
2/15/2004 11:00,auburn,wa,us,circle,900,15 minutes,looking up a white disc came in my view out of the corner of my eye.it came over to the middle of the valleyand slowed down and started,4/27/2004,47.3075000,-122.2272222
2/15/2004 20:15,sedro-woolley,wa,us,cigar,30,20-30 seconds,Cigar shaped object with two orange lights flies low and FAST across sky only blocks away with no sound,5/24/2005,48.5038889,-122.2361111
2/15/2005 12:40,stanwood,wa,us,disk,420,7 minutes or so,black and silver disk - seen again?,5/11/2005,48.2413889,-122.3694444
2/15/2005 15:00,seattle,wa,us,other,300,5 minutes,Middle February&#44 2002&#44 3:00 pm&#44 sunny day&#44 black object east of Seattle&#44 moving erratically within a limited area.,5/11/2005,47.6063889,-122.3308333
2/15/2009 03:15,bow,wa,us,light,2,2 sec,It was already Sunday (Feb 15&#44 2009)&#44  I was on my way home from a graveyard shift&#44 I remember I clocked out at around 0300&#44  while I w,3/19/2009,48.5619444,-122.3969444
2/15/2009 23:00,maple falls,wa,us,circle,60,1 minute,Large round object  with multicolored lights.,3/19/2009,48.9244444,-122.0758333
2/15/2010 05:30,renton,wa,us,unknown,900,15+ min,UFO sighting Feb 15&#44 2010 over Lake Washington North of Boeing in Renton,4/13/2010,47.4830556,-122.2158333
2/15/2013 20:15,seattle,wa,us,circle,600,10 minutes,My wife and I witnessed 15-20 orb shaped lights heading south and gaining elevation over north Seattle.,2/18/2013,47.6063889,-122.3308333
2/15/2014 23:45,sequim,wa,us,changing,2700,45 minutes,Shimmering multicolored light/sphere changes to circular configuration of lights and then back to sphere.,2/21/2014,48.0797222,-123.1005556
2/16/1996 04:10,cashmere,wa,us,,5,5 sec.,Woman sees round&#44 orange &quot;globe&quot; of light flying to W.  Wakes husband&#44 who sees obj. briefly.  Obj. flew up valley&#44 disappeared.,11/2/1999,47.5225000,-120.4686111
2/16/1998 18:52,auburn,wa,us,fireball,30,30 seconds,It was a clear night&#44 we saw a bright goldenrod colored ball in the sky then it split into two balls aprox the same size and shape trav,1/28/1999,47.3075000,-122.2272222
2/16/2000 21:05,seattle,wa,us,light,90,1.5 min,Bright star disappeared from sight.,2/23/2000,47.6063889,-122.3308333
2/16/2003 20:27,richland,wa,us,fireball,10,10 sec,Feb 16&#44 8:30PM&#44 Blue / Green fireball moving NW to SE over Southeastern Washington State,2/25/2003,46.2858333,-119.2833333
